"text";"label"
"Извините, я съел суши";"нарушение_диеты"
"Извините, я выпил фрэш";"нарушение_диеты"
"Пью мильгамму";"прием_лекарств"
"Доктор, я пью препараты от эпилепсии, это не повлияет?";"прием_лекарств"
"Я нарушил диету: ел кабачковую икру";"нарушение_диеты"
"Принимал диклофенак для суставов";"прием_лекарств"
"Принимал сорбенты перед анализом накануне";"прием_лекарств"
"Доктор, я принимал преднизолон, это не повлияет?";"прием_лекарств"
"Выпил энергетик без сахара за час до сдачи";"нарушение_диеты"
"Случайно ел чипсы";"нарушение_диеты"
"Выпил энтеросгель перед анализом";"прием_лекарств"
"Ел кускус натощак";"нарушение_диеты"
"Можно ли, если я пью препараты от эпилепсии?";"прием_лекарств"
"Выпил энергетик без сахара за час до сдачи";"нарушение_диеты"
"Можно ли, если я пью карнитин?";"прием_лекарств"
"Выпил сокосодержащий напиток за час до сдачи";"нарушение_диеты"
"Случайно выпил принимал метформин";"прием_лекарств"
"Выпил энтеросгель, это нормально?";"прием_лекарств"
"Случайно выпил выпил дротаверин";"прием_лекарств"
"Доктор, я принимал антибиотик амоксициллин, это не повлияет?";"прием_лекарств"
"Принимал уролесан";"прием_лекарств"
"Принимал омепразол утром, это нормально?";"прием_лекарств"
"Ел кускус натощак";"нарушение_диеты"
"Я нарушил диету: съел творог";"нарушение_диеты"
"Я принимал выпил энтеросгель";"прием_лекарств"
"Ой, я выпил тархун, это плохо?";"нарушение_диеты"
"Пью препараты железа перед анализом";"прием_лекарств"
"Можно ли, если я ел суп-пюре?";"нарушение_диеты"
"Случайно выпил принимал антикоагулянты";"прием_лекарств"
"Принимал магний B6 утром";"прием_лекарств"
"Случайно позавтракал перед походом в лабораторию";"нарушение_диеты"
"Съел суши натощак";"нарушение_диеты"
"Пью слабительное утром";"прием_лекарств"
"Извините, я ел пиццу накануне";"нарушение_диеты"
"Пью омега-3";"прием_лекарств"
"Выпил таблетку от тошноты, это нормально?";"прием_лекарств"
"Извините, я пью антибиотик ципрофлоксацин";"прием_лекарств"
"Я принимал принимал антибиотики вчера";"прием_лекарств"
"Съел панкейк с мёдом";"нарушение_диеты"
"Съел печенье перед анализом";"нарушение_диеты"
"Пил парацетамол от температуры, это нормально?";"прием_лекарств"
"Извините, я пил томатный сок";"нарушение_диеты"
"Позавтракал перед походом в лабораторию, это нормально?";"нарушение_диеты"
"Можно ли, если я выпил ренни?";"прием_лекарств"
"Ел овсяную кашу с сахаром натощак";"нарушение_диеты"
"Пил компот за час до сдачи";"нарушение_диеты"
"Я нарушил диету: съел вафлю с шоколадом";"нарушение_диеты"
"Принимал омез перед анализом";"прием_лекарств"
"Принимаю выпил жаропонижающее утром постоянно";"прием_лекарств"
"Доктор, я пью карнитин, это не повлияет?";"прием_лекарств"
"Извините, я съел сушку с маком";"нарушение_диеты"
"Выпил тархун утром";"нарушение_диеты"
"Принимал альмагель вчера накануне";"прием_лекарств"
"Можно ли, если я выпил лоперамид?";"прием_лекарств"
"Пью тетрациклиновую мазь накануне";"прием_лекарств"
"Случайно выпил принимал уролесан";"прием_лекарств"
"Извините, я принимал противогрибковое";"прием_лекарств"
"Я  хлопья с молоком";"нарушение_диеты"
"Случайно пил кофе без сахара, но всё равно";"нарушение_диеты"
"Пил тёплое молоко натощак";"нарушение_диеты"
"Доктор, я выпил лоперамид, это не повлияет?";"прием_лекарств"
"Извините, я принимал бифидобактерии";"прием_лекарств"
"Принимал обезболивающее на ночь, это нормально?";"прием_лекарств"
"Извините, я выпил ренни";"прием_лекарств"
"Случайно пил горячий шоколад";"нарушение_диеты"
"Можно ли, если я выпил гранатовый сок?";"нарушение_диеты"
"Пью адаптол перед анализом";"прием_лекарств"
"Выпил лоперамид перед анализом";"прием_лекарств"
"Плотно поужинал поздно ночью натощак";"нарушение_диеты"
"Съел мороженое утром";"нарушение_диеты"
"Принимаю пью слабительное постоянно";"прием_лекарств"
"Пил бабл чай";"нарушение_диеты"
"Случайно пил ягодный смузи";"нарушение_диеты"
"Случайно съел сэндвич";"нарушение_диеты"
"Пью слабительное";"прием_лекарств"
"Съел орешки";"нарушение_диеты"
"Выпил фрэш";"нарушение_диеты"
"Выпил тархун натощак";"нарушение_диеты"
"Случайно выпил выпил экстракт валерианы";"прием_лекарств"
"Ел кабачковую икру";"нарушение_диеты"
"Случайно выпил принимал антикоагулянты";"прием_лекарств"
"Принимал преднизолон вчера вечером";"прием_лекарств"
"Доктор, я пил антацид от изжоги, это не повлияет?";"прием_лекарств"
"Можно ли, если я ел овсяную кашу с сахаром?";"нарушение_диеты"
"Выпил но-шпу";"прием_лекарств"
"Пью адаптол вчера вечером";"прием_лекарств"
"Случайно выпил принимал аспирин кардио";"прием_лекарств"
"Я нарушил диету: выпил стакан апельсинового сока";"нарушение_диеты"
"Я принимал пью витамин d ежедневно";"прием_лекарств"
"Выпил цинк утром";"прием_лекарств"
"Ел блинчики с мясом перед анализом";"нарушение_диеты"
"Пил молоко перед анализом (я пациент)";"нарушение_диеты"
"Извините, я выпил лоперамид";"прием_лекарств"
"Я  суп на завтрак";"нарушение_диеты"
"Можно ли, если я ел гречку с маслом?";"нарушение_диеты"
"Ел шоколадку натощак перед анализом";"нарушение_диеты"
"Выпил стакан апельсинового сока за час до сдачи";"нарушение_диеты"
"Я принимал пью сердечный препарат";"прием_лекарств"
"Пью антидепрессант сертралин накануне";"прием_лекарств"
"Пил антацид от изжоги перед анализом";"прием_лекарств"
"Принимал сорбенты перед анализом, это нормально?";"прием_лекарств"
"Извините, я съел суши";"нарушение_диеты"
"Принимал омез перед анализом";"прием_лекарств"
"Можно ли, если я выпил жаропонижающее утром?";"прием_лекарств"
"Случайно выпил принимал сорбенты перед анализом";"прием_лекарств"
"Я л молочный коктейль";"нарушение_диеты"
"Извините, я выпил энергетик";"нарушение_диеты"
"Выпил кальций Д3 утром";"прием_лекарств"
"Извините, я ел драники";"нарушение_диеты"
"Съел кекс (я пациент)";"нарушение_диеты"
"Случайно выпил принимал седативные";"прием_лекарств"
"Ел блинчики с мясом (я пациент)";"нарушение_диеты"
"Я л горячий шоколад";"нарушение_диеты"
"Я принимал выпил анальгин";"прием_лекарств"
"Принимал аспирин кардио";"прием_лекарств"
"Пил кофе без сахара, но всё равно (я пациент)";"нарушение_диеты"
"Извините, я съел сырник";"нарушение_диеты"
"Выпил латте за час до сдачи";"нарушение_диеты"
"Пью противоэпилептические утром";"прием_лекарств"
"Я принимал пью статины постоянно";"прием_лекарств"
"Пью иммуномодуляторы утром";"прием_лекарств"
"Извините, я выпил спазмалгон";"прием_лекарств"
"Пью клоназепам, это нормально?";"прием_лекарств"
"Можно ли, если я пил парацетамол от температуры?";"прием_лекарств"
"Пью препараты от эпилепсии перед анализом";"прием_лекарств"
"Случайно выпил пью омега-3";"прием_лекарств"
"Пил кофе без сахара, но всё равно за час до сдачи";"нарушение_диеты"
"Принимал глюкозамин перед анализом";"прием_лекарств"
"Пил молоко перед анализом, это нормально?";"нарушение_диеты"
"Доктор, я принимал нейролептики, это не повлияет?";"прием_лекарств"
"Съел булочку (я пациент)";"нарушение_диеты"
"Выпил цинк накануне";"прием_лекарств"
"Принимал противогрибковое утром";"прием_лекарств"
"Пил латте с сиропом перед анализом";"нарушение_диеты"
"Пил травяной чай с мёдом натощак";"нарушение_диеты"
"Выпил спрайт перед анализом";"нарушение_диеты"
"Выпил лекарство от кашля вчера вечером";"прием_лекарств"
"Выпил спазмоветрин, это нормально?";"прием_лекарств"
"Выпил дротаверин";"прием_лекарств"
"Я принимал выпил лоратадин";"прием_лекарств"
"Доктор, я выпил мексидол, это не повлияет?";"прием_лекарств"
"Случайно ел чипсы";"нарушение_диеты"
"Случайно выпил пью омега-3";"прием_лекарств"
"Выпил экстракт валерианы перед анализом";"прием_лекарств"
"Ел чипсы за час до сдачи";"нарушение_диеты"
"Пил латте с сиропом (я пациент)";"нарушение_диеты"
"Доктор, я принимал диклофенак для суставов, это не повлияет?";"прием_лекарств"
"Пил тёплое молоко утром";"нарушение_диеты"
"Случайно выпил принимал колдрекс";"прием_лекарств"
"Выпил энергетик, это нормально?";"нарушение_диеты"
"Принимаю пью оральные контрацептивы постоянно";"прием_лекарств"
"Выпил ренни вчера вечером";"прием_лекарств"
"Пью спирулину вчера вечером";"прием_лекарств"
"Пью витамин D ежедневно утром";"прием_лекарств"
"Я нарушил диету: съел булочку";"нарушение_диеты"
"Съел печенье за час до сдачи";"нарушение_диеты"
"Пил молочный коктейль (я пациент)";"нарушение_диеты"
"Принимал кеторол накануне";"прием_лекарств"
"Пью спирулину, это нормально?";"прием_лекарств"
"Принимал омепразол утром утром";"прием_лекарств"
"Можно ли, если я выпил энтеросгель?";"прием_лекарств"
"Ел салат оливье на ночь за час до сдачи";"нарушение_диеты"
"Случайно пил морс";"нарушение_диеты"
"Можно ли, если я ел чипсы?";"нарушение_диеты"
"Съел чизкейк утром";"нарушение_диеты"
"Случайно выпил принимаю бады с железом";"прием_лекарств"
"Случайно выпил спрайт и съел чипсы";"нарушение_диеты"
"Извините, я принимал антигистаминные вчера";"прием_лекарств"
"Извините, я выпил энергетик без сахара";"нарушение_диеты"
"Ел омлет за час до сдачи";"нарушение_диеты"
"Извините, я пил клюквенный морс";"нарушение_диеты"
"Я л травяной чай с мёдом";"нарушение_диеты"
"Принимал фуросемид перед анализом";"прием_лекарств"
"Ел рис с рыбой за час до сдачи";"нарушение_диеты"
"Съел печенье утром";"нарушение_диеты"
"Случайно выпил выпил феназепам";"прием_лекарств"
"Я нарушил диету: выпил американо";"нарушение_диеты"
"Случайно позавтракал перед походом в лабораторию";"нарушение_диеты"
"Ой, я выпил колу, это плохо?";"нарушение_диеты"
"Извините, я съел суши";"нарушение_диеты"
"Можно ли, если я пью адаптол?";"прием_лекарств"
"Пью антикоагулянт варфарин, это нормально?";"прием_лекарств"
"Пил кофе с молоком, это нормально?";"нарушение_диеты"
"Съел мороженое, это нормально?";"нарушение_диеты"
"Пью противовоспалительное утром";"прием_лекарств"
"Ел блинчики с мясом перед анализом";"нарушение_диеты"
"Ел шоколадку натощак за час до сдачи";"нарушение_диеты"
"Я пил латте";"нарушение_диеты"
"Съел блин со сгущёнкой утром";"нарушение_диеты"
"Я  творожную запеканку";"нарушение_диеты"
"Съел яблоко за час до анализа натощак";"нарушение_диеты"
"Выпил мексидол вчера вечером";"прием_лекарств"
"Я принимал выпил супрастин";"прием_лекарств"
"Принимаю пью карнитин постоянно";"прием_лекарств"
"Извините, я пил молочный коктейль";"нарушение_диеты"
"Пил имбирный чай с сахаром";"нарушение_диеты"
"Съел сушку с маком натощак";"нарушение_диеты"
"Можно ли, если я выпил спазмоветрин?";"прием_лекарств"
"Принимал фенибут вчера вечером";"прием_лекарств"
"Я принимал принимал вольтарен гель";"прием_лекарств"
"Принимал омепразол утром утром";"прием_лекарств"
"Я нарушил диету: выпил сок из пакета";"нарушение_диеты"
"Извините, я принимал омез";"прием_лекарств"
"Можно ли, если я принимал противогрибковое?";"прием_лекарств"
"Извините, я пил каркаде";"нарушение_диеты"
"Ой, я выпил кефир, это плохо?";"нарушение_диеты"
"Ой, я съел йогурт, это плохо?";"нарушение_диеты"
"Извините, я выпил фрэш";"нарушение_диеты"
"Пил каркаде перед анализом";"нарушение_диеты"
"Съел печенье";"нарушение_диеты"
"Извините, я пью противовоспалительное";"прием_лекарств"
"Пил кофе с молоком за час до сдачи";"нарушение_диеты"
"Пью канефрон";"прием_лекарств"
"Выпил дротаверин";"прием_лекарств"
"Доктор, я пью таблетки от простатита, это не повлияет?";"прием_лекарств"
"Доктор, я выпил таблетку от бессонницы, это не повлияет?";"прием_лекарств"
"Выпил таблетку от бессонницы";"прием_лекарств"
"Пью омега-3";"прием_лекарств"
"Случайно съел булочку";"нарушение_диеты"
"Случайно позавтракал кашей";"нарушение_диеты"
"Съел блин со сгущёнкой натощак";"нарушение_диеты"
"Я нарушил диету: выпил айран";"нарушение_диеты"
"Извините, я выпил успокоительное на ночь";"прием_лекарств"
"Я принимал принимал омепразол утром";"прием_лекарств"
"Пью таблетки от простатита, это нормально?";"прием_лекарств"
"Принимал альмагель вчера утром";"прием_лекарств"
"Я принимал выпил феназепам";"прием_лекарств"
"Я нарушил диету: перекусил печеньем";"нарушение_диеты"
"Выпил супрастин утром";"прием_лекарств"
"Ел кабачковую икру утром";"нарушение_диеты"
"Съел бургер за час до сдачи";"нарушение_диеты"
"Извините, я ел рис с рыбой";"нарушение_диеты"
"Я л клюквенный морс";"нарушение_диеты"
"Выпил таблетку от тошноты вчера вечером";"прием_лекарств"
"Можно ли, если я съел сушку с маком?";"нарушение_диеты"
"Съел коржик перед анализом";"нарушение_диеты"
"Принимаю пью слабительное постоянно";"прием_лекарств"
"Случайно съел суши";"нарушение_диеты"
"Выпил тоник за час до сдачи";"нарушение_диеты"
"Пью иммуномодуляторы перед анализом";"прием_лекарств"
"Съел мороженое утром";"нарушение_диеты"
"Ел суп-пюре утром";"нарушение_диеты"
"Выпил мочегонное средство";"прием_лекарств"
"Извините, я позавтракал перед походом в лабораторию";"нарушение_диеты"
"Принимал диклофенак для суставов перед анализом";"прием_лекарств"
"Извините, я выпил энтеросгель";"прием_лекарств"
"Съел мороженое";"нарушение_диеты"
"Выпил сокосодержащий напиток";"нарушение_диеты"
"Я нарушил диету: пил компот";"нарушение_диеты"
"Доктор, я принимал миорелаксант, это не повлияет?";"прием_лекарств"
"Я принимал принимал альмагель вчера";"прием_лекарств"
"Выпил супрадин";"прием_лекарств"
"Я нарушил диету: ел хлопья с молоком";"нарушение_диеты"
"Принимал противогрибковое вчера вечером";"прием_лекарств"
"Ел чипсы";"нарушение_диеты"
"Выпил фрэш, это нормально?";"нарушение_диеты"
"Пил матча латте, это нормально?";"нарушение_диеты"
"Ой, я съел бутерброд, это плохо?";"нарушение_диеты"
"Я принимал принимал бифидобактерии";"прием_лекарств"
"Я нарушил диету: пил бабл чай";"нарушение_диеты"
"Принимал магний B6, это нормально?";"прием_лекарств"
"Принимаю пью гипотензивные постоянно";"прием_лекарств"
"Доктор, я принимал колдрекс, это не повлияет?";"прием_лекарств"
"Пил ягодный смузи перед анализом";"нарушение_диеты"
"Пью карнитин вчера вечером";"прием_лекарств"
"Извините, я принимал кардиомагнил";"прием_лекарств"
"Можно ли, если я ел салат оливье на ночь?";"нарушение_диеты"
"Выпил энергетик без сахара перед анализом";"нарушение_диеты"
"Доктор, я пью витамин d ежедневно, это не повлияет?";"прием_лекарств"
"Случайно съел чизкейк";"нарушение_диеты"
"Пью противовоспалительное накануне";"прием_лекарств"
"Ел суп-пюре натощак";"нарушение_диеты"
"Я принимал принимал пикамилон";"прием_лекарств"
"Доктор, я принимал магний b6, это не повлияет?";"прием_лекарств"
"Выпил тоник перед анализом";"нарушение_диеты"
"Можно ли, если я пью лекарства для щитовидной железы?";"прием_лекарств"
"Пью препараты от эпилепсии перед анализом";"прием_лекарств"
"Извините, я перекусил печеньем";"нарушение_диеты"
"Можно ли, если я съел сэндвич?";"нарушение_диеты"
"Случайно выпил выпил ренни";"прием_лекарств"
"Ел кускус натощак";"нарушение_диеты"
"Ел мюсли с молоком";"нарушение_диеты"
"Выпил жаропонижающее утром накануне";"прием_лекарств"
"Ой, я пил молоко перед анализом, это плохо?";"нарушение_диеты"
"Принимал антигистаминные вчера перед анализом";"прием_лекарств"
"Пью гормональные таблетки";"прием_лекарств"
"Выпил таблетку от тошноты накануне";"прием_лекарств"
"Я принимал выпил дротаверин";"прием_лекарств"
"Доктор, я пью лекарства для щитовидной железы, это не повлияет?";"прием_лекарств"
"Выпил сок из пакета натощак";"нарушение_диеты"
"Доктор, я пью гипотензивные, это не повлияет?";"прием_лекарств"
"Извините, я выпил энергетик";"нарушение_диеты"
"Выпил айран перед анализом";"нарушение_диеты"
"Съел булочку натощак";"нарушение_диеты"
"Ел мюсли с молоком за час до сдачи";"нарушение_диеты"
"Принимал элевит";"прием_лекарств"
"Пил морс утром";"нарушение_диеты"
"Я пил гранатовый сок";"нарушение_диеты"
"Случайно выпил айран";"нарушение_диеты"
"Извините, я принимал циклоферон";"прием_лекарств"
"Выпил таблетку от мигрени перед анализом";"прием_лекарств"
"Извините, я принимал кеторол";"прием_лекарств"
"Ел жареную картошку перед анализом";"нарушение_диеты"
"Я принимал выпил кальций д3";"прием_лекарств"
"Пью антиаритмические вчера вечером";"прием_лекарств"
"Принимал глюкозамин вчера вечером";"прием_лекарств"
"Пью мильгамму перед анализом";"прием_лекарств"
"Выпил капучино, это нормально?";"нарушение_диеты"
"Принимал антигистаминные вчера утром";"прием_лекарств"
"Я принимал выпил кальций д3";"прием_лекарств"
"Можно ли, если я съел пирожок?";"нарушение_диеты"
"Доктор, я принимал кардиомагнил, это не повлияет?";"прием_лекарств"
"Я выпил кофе перед сдачей крови утром";"нарушение_диеты"
"Принимаю принимал антибиотики вчера постоянно";"прием_лекарств"
"Выпил энтеросгель вчера вечером";"прием_лекарств"
"Случайно пил матча латте";"нарушение_диеты"
"Я пил американо";"нарушение_диеты"
"Принимал пикамилон перед анализом";"прием_лекарств"
"Я принимал принимал фенибут";"прием_лекарств"
"Извините, я принимал фенибут";"прием_лекарств"
"Можно ли, если я съел бургер?";"нарушение_диеты"
"Съел блин со сгущёнкой";"нарушение_диеты"
"Принимал верошпирон перед анализом";"прием_лекарств"
"Принимаю принимал обезболивающее на ночь постоянно";"прием_лекарств"
"Съел блин со сгущёнкой (я пациент)";"нарушение_диеты"
"Выпил супрастин перед анализом";"прием_лекарств"
"Пил ягодный смузи натощак";"нарушение_диеты"
"Пью лекарства для щитовидной железы накануне";"прием_лекарств"
"Принимал бифидобактерии перед анализом";"прием_лекарств"
"Ел жареную картошку (я пациент)";"нарушение_диеты"
"Доктор, я принимал диклофенак для суставов, это не повлияет?";"прием_лекарств"
"Случайно выпил принимал омепразол утром";"прием_лекарств"
"Выпил жаропонижающее утром перед анализом";"прием_лекарств"
"Можно ли, если я пью клоназепам?";"прием_лекарств"
"Извините, я принимаю бады с железом";"прием_лекарств"
"Ел драники утром";"нарушение_диеты"
"Пью антиретровирусные вчера вечером";"прием_лекарств"
"Выпил тоник утром";"нарушение_диеты"
"Пью антиретровирусные накануне";"прием_лекарств"
"Ел суп-пюре за час до сдачи";"нарушение_диеты"
"Выпил тоник (я пациент)";"нарушение_диеты"
"Доктор, я принимал антибиотики вчера, это не повлияет?";"прием_лекарств"
"Выпил феназепам перед анализом";"прием_лекарств"
"Случайно выпил принимал колдрекс";"прием_лекарств"
"Ел суп-пюре натощак";"нарушение_диеты"
"Принимал магний B6 вчера вечером";"прием_лекарств"
"Выпил тоник утром";"нарушение_диеты"
"Ел творожную запеканку, это нормально?";"нарушение_диеты"
"Выпил сокосодержащий напиток за час до сдачи";"нарушение_диеты"
"Принимал антикоагулянты накануне";"прием_лекарств"
"Случайно выпил гранатовый сок";"нарушение_диеты"
"Пью антиаритмические накануне";"прием_лекарств"
"Я нарушил диету: пил зелёный чай с сахаром";"нарушение_диеты"
"Принимал нейролептики перед анализом";"прием_лекарств"
"Пью гормональные таблетки перед анализом";"прием_лекарств"
"Ел жареную картошку (я пациент)";"нарушение_диеты"
"Извините, я пил чай с сахаром утром";"нарушение_диеты"
"Ел пасту на ужин";"нарушение_диеты"
"Выпил латте, это нормально?";"нарушение_диеты"
"Случайно выпил выпил жаропонижающее утром";"прием_лекарств"
"Пью гипотензивные, это нормально?";"прием_лекарств"
"Я принимал выпил лоперамид";"прием_лекарств"
"Можно ли, если я пил зелёный чай с сахаром?";"нарушение_диеты"
"Извините, я съел суши";"нарушение_диеты"
"Извините, я принимал бифидобактерии";"прием_лекарств"
"Извините, я съел сырник";"нарушение_диеты"
"Можно ли, если я выпил жаропонижающее утром?";"прием_лекарств"
"Можно ли, если я позавтракал перед походом в лабораторию?";"нарушение_диеты"
"Принимаю выпил цинк постоянно";"прием_лекарств"
"Извините, я пью гипотензивные";"прием_лекарств"
"Принимал преднизолон";"прием_лекарств"
"Доктор, я выпил каптоприл, это не повлияет?";"прием_лекарств"
"Извините, я съел сырник";"нарушение_диеты"
"Извините, я выпил сокосодержащий напиток";"нарушение_диеты"
"Пил лимонад";"нарушение_диеты"
"Выпил колу";"нарушение_диеты"
"Ел творожную запеканку за час до сдачи";"нарушение_диеты"
"Извините, я пил бабл чай";"нарушение_диеты"
"Я нарушил диету: пил чай с молоком и сахаром";"нарушение_диеты"
"Выпил гранатовый сок за час до сдачи";"нарушение_диеты"
"Извините, я принимал верошпирон";"прием_лекарств"
"Случайно выпил пью антидепрессант сертралин";"прием_лекарств"
"Случайно выпил пью антикоагулянт варфарин";"прием_лекарств"
"Выпил какао с зефиром утром";"нарушение_диеты"
"Ел манную кашу перед анализом";"нарушение_диеты"
"Принимал глюкозамин перед анализом";"прием_лекарств"
"Принимаю принимал альмагель вчера постоянно";"прием_лекарств"
"Пил зелёный чай с сахаром перед анализом";"нарушение_диеты"
"Выпил супрадин";"прием_лекарств"
"Случайно выпил пил антацид от изжоги";"прием_лекарств"
"Пью противоэпилептические вчера вечером";"прием_лекарств"
"Принимаю БАДы с железом, это нормально?";"прием_лекарств"
"Можно ли, если я пью контрацептивы?";"прием_лекарств"
"Извините, я принимал диклофенак для суставов";"прием_лекарств"
"Пил зелёный чай с сахаром, это нормально?";"нарушение_диеты"
"Можно ли, если я принимал уролесан?";"прием_лекарств"
"Я нарушил диету: позавтракал кашей";"нарушение_диеты"
"Доктор, я принимал антибиотики вчера, это не повлияет?";"прием_лекарств"
"Пью препараты железа";"прием_лекарств"
"Случайно выпил газировку с красителями";"нарушение_диеты"
"Можно ли, если я пью антибиотик ципрофлоксацин?";"прием_лекарств"
"Доктор, я выпил лоратадин, это не повлияет?";"прием_лекарств"
"Пил латте с сиропом натощак";"нарушение_диеты"
"Пью спирулину утром";"прием_лекарств"
"Принимал преднизолон, это нормально?";"прием_лекарств"
"Съел суши";"нарушение_диеты"
"Я выпил кофе перед сдачей крови натощак";"нарушение_диеты"
"Ел чипсы перед анализом";"нарушение_диеты"
"Доктор, я пью клоназепам, это не повлияет?";"прием_лекарств"
"Я л кофе без сахара, но всё равно";"нарушение_диеты"
"Случайно выпил выпил лекарство от кашля";"прием_лекарств"
"Выпил айран за час до сдачи";"нарушение_диеты"
"Извините, я выпил но-шпу";"прием_лекарств"
"Ел рис с рыбой натощак";"нарушение_диеты"
"Съел сэндвич";"нарушение_диеты"
"Пью антибиотик ципрофлоксацин утром";"прием_лекарств"
"Выпил анальгин перед анализом";"прием_лекарств"
"Я принимал выпил мексидол";"прием_лекарств"
"Извините, я выпил спазмоветрин";"прием_лекарств"
"Пил тёплое молоко за час до сдачи";"нарушение_диеты"
"Доктор, я принимал кеторол, это не повлияет?";"прием_лекарств"
"Ой, я выпил колу, это плохо?";"нарушение_диеты"
"Съел пирожок утром";"нарушение_диеты"
"Пил чай с сахаром утром (я пациент)";"нарушение_диеты"
"Случайно выпил принимал сорбенты перед анализом";"прием_лекарств"
"Принимал антигистаминные вчера вчера вечером";"прием_лекарств"
"Съел сушку с маком натощак";"нарушение_диеты"
"Пил ягодный смузи за час до сдачи";"нарушение_диеты"
"Ел шоколадку натощак (я пациент)";"нарушение_диеты"
"Ел жареную картошку (я пациент)";"нарушение_диеты"
"Пью препараты от эпилепсии утром";"прием_лекарств"
"Извините, я выпил цинк";"прием_лекарств"
"Принимал кеторол накануне";"прием_лекарств"
"Случайно выпил принимал альмагель вчера";"прием_лекарств"
"Я завтракал перед походом в лабораторию";"нарушение_диеты"
"Извините, я выпил смузи";"нарушение_диеты"
"Случайно выпил выпил таблетку от мигрени";"прием_лекарств"
"Извините, я пью антиаритмические";"прием_лекарств"
"Пью тироксин, это нормально?";"прием_лекарств"
"Позавтракал кашей, это нормально?";"нарушение_диеты"
"Я нарушил диету: употребил алкоголь накануне";"нарушение_диеты"
"Пью витамин D ежедневно утром";"прием_лекарств"
"Выпил капучино перед анализом";"нарушение_диеты"
"Доктор, я пью омега-3, это не повлияет?";"прием_лекарств"
"Выпил кальций Д3 вчера вечером";"прием_лекарств"
"Доктор, я пил парацетамол от температуры, это не повлияет?";"прием_лекарств"
"Случайно съел блин со сгущёнкой";"нарушение_диеты"
"Я принимал принимал антикоагулянты";"прием_лекарств"
"Случайно пил чай с сахаром утром";"нарушение_диеты"
"Выпил успокоительное на ночь утром";"прием_лекарств"
"Можно ли, если я принимал обезболивающее на ночь?";"прием_лекарств"
"Пью гормональные таблетки, это нормально?";"прием_лекарств"
"Съел йогурт натощак";"нарушение_диеты"
"Съел орешки за час до сдачи";"нарушение_диеты"
"Съел йогурт";"нарушение_диеты"
"Ой, я пил травяной чай с мёдом, это плохо?";"нарушение_диеты"
"Выпил аспирин накануне, это нормально?";"прием_лекарств"
"Пил сок прямого отжима утром";"нарушение_диеты"
"Принимал антикоагулянты, это нормально?";"прием_лекарств"
"Ел мюсли с молоком перед анализом";"нарушение_диеты"
"Принимаю пью противовоспалительное постоянно";"прием_лекарств"
"Я нарушил диету: ел гречку с маслом";"нарушение_диеты"
"Ел гречку с маслом перед анализом";"нарушение_диеты"
"Ел рис с рыбой";"нарушение_диеты"
"Извините, я принимал бифидобактерии";"прием_лекарств"
"Выпил энергетик без сахара";"нарушение_диеты"
"Пью тироксин, это нормально?";"прием_лекарств"
"Пил сок прямого отжима (я пациент)";"нарушение_диеты"
"Ел пиццу накануне (я пациент)";"нарушение_диеты"
"Можно ли, если я пью противовоспалительное?";"прием_лекарств"
"Выпил супрастин";"прием_лекарств"
"Пью противодиабетические средства перед анализом";"прием_лекарств"
"Ел суп на завтрак утром";"нарушение_диеты"
"Я ел кекс";"нарушение_диеты"
"Выпил сок из пакета перед анализом";"нарушение_диеты"
"Я принимал пью антикоагулянт варфарин";"прием_лекарств"
"Ел фрукты, думая что можно перед анализом";"нарушение_диеты"
"Я нарушил диету: съел банан";"нарушение_диеты"
"Извините, я принимал миорелаксант";"прием_лекарств"
"Случайно пил имбирный чай с сахаром";"нарушение_диеты"
"Выпил таблетку от давления утром вчера вечером";"прием_лекарств"
"Выпил но-шпу";"прием_лекарств"
"Выпил таблетку от аллергии, это нормально?";"прием_лекарств"
"Пил горячий шоколад (я пациент)";"нарушение_диеты"
"Принимал антибиотики вчера, это нормально?";"прием_лекарств"
"Случайно выпил пью противоэпилептические";"прием_лекарств"
"Выпил мексидол накануне";"прием_лекарств"
"Извините, я принимал антикоагулянты";"прием_лекарств"
